Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro),Age,km_year,Recycling_fee_EUR,Customs_duty_EUR,km_category
41,24,2014,11,164000.0,1800.0,4,1,9699.0,9,20500.0,69.46299759551162,6300.0,2
23,101,2013,3,37200.0,5000.0,4,1,45000.0,10,4133.333333333333,69.46299759551162,28500.0,0
2,101,2019,3,47000.0,4000.0,4,1,87900.0,4,15666.666666666666,69.46299759551162,14400.0,1
30,39,2014,3,120600.0,4800.0,4,1,59900.0,9,15075.0,69.46299759551162,27360.0,1
2,12,2017,10,46200.0,4000.0,0,1,64900.0,6,9240.0,69.46299759551162,22800.0,0
20,101,2017,3,43900.0,4500.0,0,1,83900.0,6,8780.0,69.46299759551162,25650.0,0
2,101,2019,3,2400.0,3000.0,4,1,49900.0,4,800.0,69.46299759551162,9000.0,0
11,101,2018,7,16400.0,3000.0,4,1,34900.0,5,4100.0,69.46299759551162,15000.0,0
1,17,2018,10,66000.0,2000.0,0,1,33900.0,5,16500.0,69.46299759551162,9600.0,1
33,80,2017,11,167200.0,1500.0,0,1,11900.0,6,33440.0,69.46299759551162,4800.0,2
43,101,1999,10,111111.0,1600.0,3,0,3000.0,24,4830.913043478261,69.46299759551162,5600.0,0
41,101,2013,4,231813.0,1400.0,0,0,6800.0,10,25757.0,69.46299759551162,4480.0,2
41,24,2009,4,227000.0,2000.0,0,0,3300.0,14,17461.53846153846,69.46299759551162,9600.0,1
19,98,2014,3,190700.0,3000.0,0,1,44900.0,9,23837.5,69.46299759551162,15000.0,2
1,17,2015,10,82000.0,3000.0,0,1,34900.0,8,11714.285714285714,69.46299759551162,15000.0,1
19,98,2019,3,29130.0,2000.0,4,1,78900.0,4,9710.0,69.46299759551162,5400.0,0
1,17,2012,10,129450.0,2000.0,4,1,16900.0,11,12945.0,69.46299759551162,9600.0,1
9,101,2015,7,196920.0,3000.0,0,1,29900.0,8,28131.42857142857,69.46299759551162,15000.0,2
41,24,2014,11,127844.0,1800.0,2,1,9900.0,9,15980.5,69.46299759551162,6300.0,1
30,39,2017,3,76300.0,4200.0,0,1,65900.0,6,15260.0,69.46299759551162,23940.0,1
41,25,2016,10,162650.0,2500.0,2,1,19900.0,7,27108.33333333333,69.46299759551162,12500.0,2
30,39,2011,3,90000.0,4800.0,4,1,34900.0,12,8181.818181818182,69.46299759551162,27360.0,0
30,101,2015,3,94683.0,3600.0,4,1,44900.0,8,13526.142857142857,69.46299759551162,20520.0,1
14,121,2016,3,126120.0,1600.0,4,1,16900.0,7,21020.0,69.46299759551162,5600.0,2
44,101,2017,10,40000.0,200.0,4,1,37900.0,6,8000.0,69.46299759551162,600.0,0
20,58,1999,10,400000.0,3000.0,3,1,4500.0,24,17391.304347826088,69.46299759551162,15000.0,1
2,129,2016,3,207035.0,4000.0,0,1,29900.0,7,34505.833333333336,69.46299759551162,22800.0,2
19,101,2014,3,145500.0,3000.0,0,1,38000.0,9,18187.5,69.46299759551162,15000.0,1
20,101,2016,3,74520.0,4500.0,0,1,69900.0,7,12420.0,69.46299759551162,25650.0,1
23,101,2016,5,135000.0,2200.0,0,1,39000.0,7,22500.0,69.46299759551162,10560.0,2
36,85,2014,10,245000.0,2000.0,0,0,12499.0,9,30625.0,69.46299759551162,9600.0,2
43,61,1993,1,998880.0,1400.0,4,0,1600.0,30,34444.137931034486,69.46299759551162,4480.0,2
23,101,2016,6,135000.0,2200.0,0,1,39000.0,7,22500.0,69.46299759551162,10560.0,2
25,72,2009,10,150060.0,1998.0,4,0,5555.0,14,11543.076923076924,69.46299759551162,9590.4,1
33,80,2006,11,420000.0,1500.0,0,0,3000.0,17,26250.0,69.46299759551162,4800.0,2
22,101,2009,6,133000.0,2000.0,4,1,6900.0,14,10230.76923076923,69.46299759551162,9600.0,1
39,101,2005,3,150000.0,2500.0,3,1,8000.0,18,8823.529411764706,69.46299759551162,12500.0,0
27,91,2006,4,250000.0,1800.0,4,0,4500.0,17,15625.0,69.46299759551162,6300.0,1
33,80,2015,11,220000.0,1500.0,0,0,7350.0,8,31428.571428571428,69.46299759551162,4800.0,2
10,101,2013,11,140000.0,1300.0,0,0,6300.0,10,15555.555555555557,69.46299759551162,4160.0,1
41,26,2001,10,231765.0,1800.0,3,0,2500.0,22,11036.42857142857,69.46299759551162,6300.0,1
36,114,2003,10,435000.0,1800.0,3,0,3000.0,20,22894.736842105263,69.46299759551162,6300.0,2
18,22,2021,10,4000.0,1598.0,4,1,21000.0,2,4000.0,45.41811381244991,10080.0,0
41,101,2010,6,247000.0,2000.0,0,0,8300.0,13,20583.33333333333,69.46299759551162,9600.0,2
43,61,2009,4,100600.0,1390.0,4,0,7200.0,14,7738.461538461538,69.46299759551162,4448.0,0
14,107,2016,9,162300.0,2200.0,0,1,21399.0,7,27050.0,69.46299759551162,10560.0,2
22,101,2006,5,260000.0,1999.0,0,0,5100.0,17,16250.0,69.46299759551162,9595.199999999999,1
25,72,1994,10,300000.0,1300.0,4,0,1200.0,29,10714.285714285714,69.46299759551162,4160.0,1
33,68,2018,3,63000.0,1200.0,4,1,12900.0,5,15750.0,69.46299759551162,3840.0,1
33,68,2016,9,169000.0,1500.0,0,1,12000.0,7,28166.666666666668,69.46299759551162,4800.0,2
41,26,2004,11,310000.0,2000.0,0,0,2600.0,19,17222.222222222223,69.46299759551162,9600.0,1
28,43,2018,6,35000.0,1400.0,4,0,12500.0,5,8750.0,69.46299759551162,4480.0,0
30,39,2011,9,185000.0,3000.0,0,1,28900.0,12,16818.18181818182,69.46299759551162,15000.0,1
33,69,2001,1,248000.0,1400.0,4,0,2700.0,22,11809.52380952381,69.46299759551162,4480.0,1
25,101,1988,9,26000.0,2500.0,0,0,2499.0,35,764.7058823529412,69.46299759551162,12500.0,0
29,1,2004,0,198000.0,1600.0,4,0,2800.0,19,11000.0,69.46299759551162,5600.0,1
27,101,1992,4,30000.0,1400.0,4,0,750.0,31,1000.0,69.46299759551162,4480.0,0
20,84,2015,3,134000.0,2500.0,2,1,25400.0,8,19142.85714285714,69.46299759551162,12500.0,1
43,118,2005,6,217000.0,1986.0,0,0,6450.0,18,12764.70588235294,69.46299759551162,9532.8,1
40,101,2000,4,85000.0,1000.0,4,0,1400.0,23,3863.636363636364,69.46299759551162,3000.0,0
2,9,1996,10,310000.0,200.0,3,0,2800.0,27,11923.076923076924,69.46299759551162,600.0,1
23,48,2001,10,369000.0,3200.0,0,1,750.0,22,17571.428571428572,69.46299759551162,18240.0,1
28,123,1993,10,20000.0,1598.0,4,0,8000.0,30,689.6551724137931,69.46299759551162,5593.0,0
2,9,2000,11,123456.0,2500.0,0,0,2000.0,23,5611.636363636364,69.46299759551162,12500.0,0
1,13,1995,11,308000.0,1600.0,4,0,1999.0,28,11407.407407407409,69.46299759551162,5600.0,1
23,31,2004,10,220000.0,2200.0,0,1,2700.0,19,12222.222222222224,69.46299759551162,10560.0,1
41,74,2005,9,123456.0,3000.0,0,0,8000.0,18,7262.117647058823,69.46299759551162,15000.0,0
36,114,2006,10,123456.0,1900.0,0,0,3300.0,17,7716.0,69.46299759551162,9120.0,0
23,48,1994,10,260000.0,2000.0,4,0,3600.0,29,9285.714285714286,69.46299759551162,9600.0,0
28,23,2006,11,123456.0,1300.0,0,0,2500.0,17,7716.0,69.46299759551162,4160.0,0
22,101,2009,6,150000.0,200.0,4,1,6800.0,14,11538.46153846154,69.46299759551162,600.0,1
33,101,2007,11,123456.0,1900.0,0,0,2000.0,16,8230.4,69.46299759551162,9120.0,0
2,6,2000,10,126456.0,2000.0,4,0,1800.0,23,5748.0,69.46299759551162,9600.0,0
43,88,2002,10,126486.0,1900.0,0,0,2200.0,21,6324.3,69.46299759551162,9120.0,0
13,35,2015,3,126000.0,1600.0,0,0,18000.0,8,18000.0,69.46299759551162,5600.0,1
35,101,2015,6,152000.0,2000.0,0,1,15000.0,8,21714.285714285717,69.46299759551162,9600.0,2
2,129,2008,10,220000.0,3000.0,3,1,13500.0,15,15714.285714285714,69.46299759551162,15000.0,1
22,8,1996,4,260000.0,1500.0,4,0,500.0,27,10000.0,69.46299759551162,4800.0,0
23,48,1992,2,260000.0,3000.0,3,0,2200.0,31,8666.666666666666,69.46299759551162,15000.0,0
2,101,2015,6,158000.0,1496.0,0,0,11500.0,8,22571.42857142857,69.46299759551162,4787.2,2
42,101,2009,10,205146.0,1600.0,4,0,1400.0,14,15780.46153846154,69.46299759551162,5600.0,1
28,134,2001,6,180000.0,1600.0,3,0,1800.0,22,8571.42857142857,69.46299759551162,5600.0,0
33,108,2007,6,220000.0,1500.0,0,0,1750.0,16,14666.666666666666,69.46299759551162,4800.0,1
43,88,2017,11,227000.0,1600.0,0,1,13000.0,6,45400.0,69.46299759551162,5600.0,2
23,109,1992,10,316000.0,2298.0,3,0,1650.0,31,10533.333333333334,69.46299759551162,11030.4,1
33,80,2014,11,193000.0,1500.0,0,0,7300.0,9,24125.0,69.46299759551162,4800.0,2
43,61,2002,4,108888.0,1600.0,4,1,3500.0,21,5444.4,69.46299759551162,5600.0,0
18,101,2001,6,250000.0,2900.0,0,0,1190.0,22,11904.761904761905,69.46299759551162,14500.0,1
29,101,2013,4,67000.0,1200.0,4,0,6500.0,10,7444.444444444444,69.46299759551162,3840.0,0
33,62,2011,11,268500.0,1461.0,0,0,6299.0,12,24409.090909090908,69.46299759551162,4675.2,2
2,9,2006,10,54309.0,2500.0,0,0,5448.0,17,3394.3125,69.46299759551162,12500.0,0
43,118,2011,9,21470.0,2400.0,0,0,6240.0,12,1951.8181818181815,69.46299759551162,12000.0,0
11,52,2007,10,150000.0,1600.0,4,0,4450.0,16,10000.0,69.46299759551162,5600.0,0
6,106,2010,10,22132.0,1600.0,3,0,4211.0,13,1844.3333333333333,69.46299759551162,5600.0,0
10,101,2004,11,240000.0,1600.0,3,0,2550.0,19,13333.333333333334,69.46299759551162,5600.0,1
22,101,2008,4,209000.0,1349.0,4,0,4700.0,15,14928.57142857143,69.46299759551162,4316.8,1
22,8,1996,2,400000.0,1500.0,4,0,1350.0,27,15384.615384615385,69.46299759551162,4800.0,1
2,12,2006,10,295000.0,3000.0,3,1,9000.0,17,18437.5,69.46299759551162,15000.0,1
31,101,1990,10,111111.0,1000.0,4,0,250.0,33,3472.21875,69.46299759551162,3000.0,0
6,106,2013,4,168000.0,1500.0,0,0,5150.0,10,18666.666666666668,69.46299759551162,4800.0,1
36,85,1998,4,180000.0,1800.0,4,0,2500.0,25,7500.0,69.46299759551162,6300.0,0
27,21,2003,10,195000.0,1500.0,4,0,3500.0,20,10263.157894736842,69.46299759551162,4800.0,1
18,101,2002,10,240000.0,2000.0,4,0,2900.0,21,12000.0,69.46299759551162,9600.0,1
22,101,1994,10,377000.0,1998.0,4,0,1600.0,29,13464.285714285714,69.46299759551162,9590.4,1
41,25,2015,10,140000.0,2500.0,2,1,17200.0,8,20000.0,69.46299759551162,12500.0,1
28,134,2006,6,280000.0,1900.0,0,0,5099.0,17,17500.0,69.46299759551162,9120.0,1
43,66,2007,10,140000.0,1400.0,4,0,4550.0,16,9333.333333333334,69.46299759551162,4480.0,0
41,44,2015,10,177000.0,1400.0,0,0,10450.0,8,25285.714285714286,69.46299759551162,4480.0,2
25,101,2005,4,270000.0,1500.0,0,1,3100.0,18,15882.35294117647,69.46299759551162,4800.0,1
43,89,2013,10,175000.0,2000.0,4,1,10500.0,10,19444.444444444445,69.46299759551162,9600.0,1
27,101,2009,10,176000.0,1600.0,4,0,5100.0,14,13538.46153846154,69.46299759551162,5600.0,1
27,95,2012,3,116000.0,1500.0,0,0,9999.0,11,11600.0,69.46299759551162,4800.0,1
41,74,2007,9,186000.0,2700.0,3,1,15500.0,16,12400.0,69.46299759551162,13500.0,1
41,44,2007,10,224000.0,1600.0,3,1,6300.0,16,14933.333333333334,69.46299759551162,5600.0,1
39,101,2016,10,33333.0,2000.0,4,0,5698.0,7,5555.5,69.46299759551162,9600.0,0
23,101,2014,9,35412.0,2500.0,0,0,6985.0,9,4426.5,69.46299759551162,12500.0,0
43,90,1999,11,280000.0,1400.0,4,0,2150.0,24,12173.91304347826,69.46299759551162,4480.0,1
28,23,2012,4,190000.0,1300.0,0,0,6300.0,11,19000.0,69.46299759551162,4160.0,1
3,101,2018,9,33000.0,1800.0,0,1,13650.0,5,8250.0,69.46299759551162,6300.0,0
5,101,2000,6,333333.0,2000.0,0,0,1500.0,23,15151.5,69.46299759551162,9600.0,1
41,44,2005,4,219000.0,1400.0,4,0,4600.0,18,12882.35294117647,69.46299759551162,4480.0,1
28,101,2011,4,105000.0,1200.0,4,1,5600.0,12,9545.454545454546,69.46299759551162,3840.0,0
41,44,2006,4,254680.0,1400.0,4,0,4499.0,17,15917.5,69.46299759551162,4480.0,1
41,32,2018,3,117000.0,1800.0,2,1,18990.0,5,29250.0,69.46299759551162,6300.0,2
1,94,2013,3,113000.0,300.0,4,1,26000.0,10,12555.555555555557,69.46299759551162,900.0,1
23,48,2007,10,20000.0,1800.0,4,1,7300.0,16,1333.3333333333333,69.46299759551162,6300.0,0
23,101,2015,9,70000.0,3000.0,4,1,24000.0,8,10000.0,69.46299759551162,15000.0,0
35,101,2004,6,158888.0,1900.0,0,0,3650.0,19,8827.111111111111,69.46299759551162,9120.0,0
10,101,2006,11,214567.0,1300.0,0,0,2500.0,17,13410.4375,69.46299759551162,4160.0,1
33,69,2006,11,158888.0,1500.0,0,0,2000.0,17,9930.5,69.46299759551162,4800.0,0
28,43,2006,11,190533.0,1300.0,0,0,2000.0,17,11908.3125,69.46299759551162,4160.0,1
25,72,2006,10,153000.0,1500.0,3,0,2650.0,17,9562.5,69.46299759551162,4800.0,0
6,76,2014,11,69143.0,1500.0,0,0,3550.0,9,8642.875,69.46299759551162,4800.0,0
13,35,2011,3,150333.0,1600.0,0,1,10000.0,12,13666.636363636364,69.46299759551162,5600.0,1
27,95,2008,3,196186.0,1500.0,0,0,5850.0,15,14013.285714285714,69.46299759551162,4800.0,1
14,121,2012,3,196186.0,2000.0,4,1,9000.0,11,19618.6,69.46299759551162,9600.0,1
31,101,2008,3,186088.0,1600.0,4,0,2200.0,15,13292.0,69.46299759551162,5600.0,1
30,39,2016,3,59670.0,3000.0,5,1,43777.0,7,9945.0,69.46299759551162,15000.0,0
2,9,1999,10,280000.0,2800.0,4,0,5200.0,24,12173.91304347826,69.46299759551162,14000.0,1
2,9,2006,11,200000.0,2500.0,0,1,4700.0,17,12500.0,69.46299759551162,12500.0,1
25,101,2003,9,205000.0,1800.0,4,0,5600.0,20,10789.473684210529,69.46299759551162,6300.0,1
43,120,1999,11,289000.0,2500.0,0,0,4500.0,24,12565.217391304348,69.46299759551162,12500.0,1
11,101,1992,10,230000.0,2000.0,4,0,750.0,31,7666.666666666667,69.46299759551162,9600.0,0
14,60,2008,4,140000.0,1086.0,4,0,2800.0,15,10000.0,69.46299759551162,3475.2000000000003,0
11,33,2013,10,83000.0,2000.0,5,1,9800.0,10,9222.222222222224,69.46299759551162,9600.0,0
25,87,2014,9,185000.0,2000.0,5,1,13500.0,9,23125.0,69.46299759551162,9600.0,2
7,101,2002,6,170000.0,1600.0,4,0,2250.0,21,8500.0,69.46299759551162,5600.0,0
41,24,2011,4,215000.0,1800.0,2,1,7990.0,12,19545.454545454544,69.46299759551162,6300.0,1
41,26,2005,10,320000.0,2000.0,0,0,6000.0,18,18823.529411764703,69.46299759551162,9600.0,1
39,101,2009,3,215000.0,2000.0,0,0,8500.0,14,16538.46153846154,69.46299759551162,9600.0,1
41,38,2016,10,63000.0,2500.0,2,1,14000.0,7,10500.0,69.46299759551162,12500.0,1
41,101,2013,4,185000.0,1800.0,2,1,8700.0,10,20555.555555555555,69.46299759551162,6300.0,2
33,80,2005,10,165000.0,1600.0,4,0,3100.0,18,9705.882352941177,69.46299759551162,5600.0,0
2,9,2002,10,278560.0,3000.0,4,1,3500.0,21,13928.0,69.46299759551162,15000.0,1
1,101,1980,4,11111.0,1800.0,4,0,1500.0,43,264.54761904761904,69.46299759551162,6300.0,0
25,87,2013,9,82000.0,2000.0,4,1,11200.0,10,9111.111111111111,69.46299759551162,9600.0,0
43,117,2004,9,214000.0,2500.0,0,1,7777.0,19,11888.888888888889,69.46299759551162,12500.0,1
2,12,1996,10,320000.0,2500.0,0,1,4299.0,27,12307.692307692309,69.46299759551162,12500.0,1
1,17,1995,11,340000.0,2600.0,4,1,2500.0,28,12592.592592592591,69.46299759551162,13000.0,1
42,101,1986,10,85223.0,1450.0,4,0,1200.0,37,2367.305555555556,69.46299759551162,4640.0,0
29,101,2009,11,147800.0,1397.0,4,0,3800.0,14,11369.23076923077,69.46299759551162,4470.400000000001,1
23,48,2003,10,250000.0,2200.0,0,1,7190.0,20,13157.894736842103,69.46299759551162,10560.0,1
42,3,1996,10,30000.0,1500.0,4,0,1500.0,27,1153.8461538461538,69.46299759551162,4800.0,0
41,26,2006,10,238000.0,2232.0,0,0,4000.0,17,14875.0,69.46299759551162,10713.6,1
33,101,2015,6,100000.0,1600.0,0,1,17000.0,8,14285.714285714286,69.46299759551162,5600.0,1
2,129,2014,10,150000.0,3000.0,4,1,26500.0,9,18750.0,69.46299759551162,15000.0,1
1,93,2014,9,110000.0,2000.0,0,1,19800.0,9,13750.0,69.46299759551162,9600.0,1
36,114,2018,10,50000.0,2000.0,4,1,25300.0,5,12500.0,69.46299759551162,9600.0,1
13,35,2006,3,143500.0,2000.0,4,0,8298.0,17,8968.75,69.46299759551162,9600.0,0
41,38,2016,10,85000.0,2500.0,2,1,14200.0,7,14166.666666666666,69.46299759551162,12500.0,1
41,92,2015,4,23000.0,1800.0,2,1,11500.0,8,3285.714285714286,69.46299759551162,6300.0,0
43,66,2017,10,41000.0,1400.0,4,1,8999.0,6,8200.0,69.46299759551162,4480.0,0
33,80,2017,11,87000.0,1498.0,0,0,12400.0,6,17400.0,69.46299759551162,4793.6,1
28,46,2010,4,190000.0,1300.0,0,0,4650.0,13,15833.333333333334,69.46299759551162,4160.0,1
2,9,2003,10,199000.0,2500.0,0,0,1900.0,20,10473.684210526317,69.46299759551162,12500.0,1
43,88,2006,10,300000.0,2000.0,0,1,3400.0,17,18750.0,69.46299759551162,9600.0,1
23,31,1995,10,360000.0,1800.0,3,0,2900.0,28,13333.333333333334,69.46299759551162,6300.0,1
14,101,2000,9,300000.0,2500.0,0,0,4500.0,23,13636.363636363636,69.46299759551162,12500.0,1
42,101,1992,10,165000.0,1550.0,4,0,500.0,31,5500.0,69.46299759551162,5425.0,0
43,101,2000,4,288457.0,1200.0,0,0,1650.0,23,13111.681818181818,69.46299759551162,3840.0,1
41,24,2015,11,159000.0,1400.0,0,0,8299.0,8,22714.285714285717,69.46299759551162,4480.0,2
13,35,2006,9,281600.0,2200.0,0,0,7800.0,17,17600.0,69.46299759551162,10560.0,1
36,85,2006,4,230000.0,1900.0,0,0,7000.0,17,14375.0,69.46299759551162,9120.0,1
43,37,2010,6,220000.0,1896.0,0,0,4700.0,13,18333.33333333333,69.46299759551162,9100.8,1
43,37,2006,1,285000.0,1900.0,0,1,4500.0,17,17812.5,69.46299759551162,9120.0,1
33,71,1995,4,230859.0,1800.0,3,0,1300.0,28,8550.333333333334,69.46299759551162,6300.0,0
6,76,2006,10,145289.0,1400.0,3,0,1600.0,17,9080.5625,69.46299759551162,4480.0,0
36,85,2017,10,170000.0,1395.0,4,0,13800.0,6,34000.0,69.46299759551162,4464.0,2
41,73,2015,9,80000.0,4500.0,0,1,50000.0,8,11428.57142857143,69.46299759551162,25650.0,1
6,76,2007,11,355756.0,1500.0,0,0,2750.0,16,23717.066666666666,69.46299759551162,4800.0,2
14,101,1994,10,111111.0,1600.0,4,0,13000.0,29,3968.25,69.46299759551162,5600.0,0
41,26,2001,11,310000.0,200.0,0,0,3350.0,22,14761.90476190476,69.46299759551162,600.0,1
1,17,1998,10,400000.0,1800.0,3,0,3000.0,25,16666.666666666668,69.46299759551162,6300.0,1
2,129,2007,3,207000.0,3000.0,3,1,11850.0,16,13800.0,69.46299759551162,15000.0,1
18,101,2000,6,170000.0,2499.0,4,0,3500.0,23,7727.272727272727,69.46299759551162,12495.0,0
2,9,1999,10,255255.0,1994.0,3,0,4500.0,24,11098.04347826087,69.46299759551162,9571.199999999999,1
28,101,2012,3,210000.0,1700.0,0,1,10500.0,11,21000.0,69.46299759551162,5950.0,2
33,62,2013,11,180000.0,1500.0,0,0,7200.0,10,20000.0,69.46299759551162,4800.0,1
28,123,1995,10,300000.0,2000.0,3,0,1250.0,28,11111.111111111111,69.46299759551162,9600.0,1
11,54,2003,4,300000.0,1400.0,0,1,3500.0,20,15789.473684210529,69.46299759551162,4480.0,1
20,101,2021,4,7100.0,2000.0,2,1,26850.0,2,7100.0,45.41811381244991,12888.0,0
30,101,2012,10,84000.0,2998.0,2,1,24500.0,11,8400.0,69.46299759551162,14990.0,0
43,124,1993,10,180000.0,1800.0,3,0,2300.0,30,6206.896551724138,69.46299759551162,6300.0,0
20,36,2011,4,129000.0,1800.0,2,1,12650.0,12,11727.272727272728,69.46299759551162,6300.0,1
28,101,1998,10,69000.0,1400.0,4,0,350.0,25,2875.0,69.46299759551162,4480.0,0
6,77,2011,11,147000.0,1500.0,0,0,5850.0,12,13363.636363636364,69.46299759551162,4800.0,1
41,44,2006,4,160000.0,1400.0,4,0,4900.0,17,10000.0,69.46299759551162,4480.0,0
1,93,2013,3,109000.0,2995.0,4,1,18000.0,10,12111.111111111111,69.46299759551162,14975.0,1
1,93,2013,3,230000.0,2000.0,4,1,14000.0,10,25555.555555555555,69.46299759551162,9600.0,2
43,117,2005,10,286000.0,2500.0,0,1,2100.0,18,16823.529411764706,69.46299759551162,12500.0,1
23,104,1997,10,397000.0,5000.0,4,1,19500.0,26,15880.0,69.46299759551162,28500.0,1
2,129,2004,3,222222.0,2999.0,0,1,6500.0,19,12345.666666666666,69.46299759551162,14995.0,1
23,109,1994,2,362000.0,2000.0,4,0,2950.0,29,12928.57142857143,69.46299759551162,9600.0,1
43,88,1995,11,267000.0,2000.0,4,0,1600.0,28,9888.888888888889,69.46299759551162,9600.0,0
2,9,2004,10,340000.0,525.0,4,1,7500.0,19,18888.88888888889,69.46299759551162,1575.0,1
41,133,2016,10,33000.0,1000.0,4,0,7200.0,7,5500.0,69.46299759551162,3000.0,0
28,101,1992,11,234000.0,2000.0,4,0,1000.0,31,7800.0,69.46299759551162,9600.0,0
33,108,2013,5,170000.0,1500.0,0,0,6790.0,10,18888.88888888889,69.46299759551162,4800.0,1
10,101,2009,6,225000.0,1300.0,0,0,5000.0,14,17307.69230769231,69.46299759551162,4160.0,1
15,101,2003,3,180000.0,3500.0,4,1,8400.0,20,9473.684210526317,69.46299759551162,19950.0,0
33,80,2007,11,339000.0,1500.0,0,0,2900.0,16,22600.0,69.46299759551162,4800.0,2
10,101,2012,4,209000.0,1300.0,0,0,5500.0,11,20900.0,69.46299759551162,4160.0,2
41,102,2008,3,200000.0,2200.0,0,0,8500.0,15,14285.714285714286,69.46299759551162,10560.0,1
14,19,2003,4,185000.0,1500.0,3,0,1450.0,20,9736.842105263158,69.46299759551162,4800.0,0
43,101,2006,11,190533.0,1900.0,0,0,4000.0,17,11908.3125,69.46299759551162,9120.0,1
23,31,1999,10,153000.0,2200.0,0,0,1900.0,24,6652.173913043478,69.46299759551162,10560.0,0
14,101,2004,6,158888.0,2500.0,0,0,1600.0,19,8827.111111111111,69.46299759551162,12500.0,0
42,101,2006,10,158888.0,1600.0,0,0,1200.0,17,9930.5,69.46299759551162,5600.0,0
41,44,2007,11,183300.0,1400.0,0,0,5990.0,16,12220.0,69.46299759551162,4480.0,1
43,61,2006,10,148405.0,1390.0,4,0,4899.0,17,9275.3125,69.46299759551162,4448.0,0
18,113,2015,9,160000.0,1999.0,0,1,15000.0,8,22857.14285714286,69.46299759551162,9595.199999999999,2
36,114,2018,11,40000.0,1400.0,4,1,19200.0,5,10000.0,69.46299759551162,4480.0,0
42,101,1991,4,1000000.0,1500.0,4,0,950.0,32,32258.064516129038,69.46299759551162,4800.0,2
25,72,1993,11,4664.0,1600.0,4,0,850.0,30,160.82758620689654,69.46299759551162,5600.0,0
43,116,2009,3,129000.0,2000.0,4,1,9850.0,14,9923.076923076924,69.46299759551162,9600.0,0
43,37,2013,6,174000.0,1968.0,0,0,10300.0,10,19333.33333333333,69.46299759551162,9446.4,1
11,101,2007,2,179400.0,1400.0,0,0,2800.0,16,11960.0,69.46299759551162,4480.0,1
2,9,2002,10,520000.0,2500.0,0,1,5700.0,21,26000.0,69.46299759551162,12500.0,2
6,76,2009,10,200002.0,1400.0,3,0,3000.0,14,15384.76923076923,69.46299759551162,4480.0,1
2,9,1998,10,30000.0,2500.0,0,0,4300.0,25,1250.0,69.46299759551162,12500.0,0
23,104,1994,10,138000.0,3200.0,4,1,10000.0,29,4928.571428571428,69.46299759551162,18240.0,0
20,36,2014,4,126000.0,1800.0,2,1,13300.0,9,15750.0,69.46299759551162,6300.0,1
33,62,2017,6,42000.0,1493.0,0,1,16200.0,6,8400.0,69.46299759551162,4777.6,0
18,40,2013,4,125000.0,1560.0,0,1,8200.0,10,13888.888888888889,69.46299759551162,5460.0,1
2,9,2011,10,257000.0,1995.0,0,1,14700.0,12,23363.636363636364,69.46299759551162,9576.0,2
20,101,2012,9,18521.0,3000.0,3,1,5985.0,11,1852.1,69.46299759551162,15000.0,0
43,88,1993,11,222222.0,1900.0,0,0,550.0,30,7662.827586206897,69.46299759551162,9120.0,0
25,59,2002,10,30000.0,2400.0,4,1,1500.0,21,1500.0,69.46299759551162,12000.0,0
36,85,2002,2,23000.0,1900.0,0,0,500.0,21,1150.0,69.46299759551162,9120.0,0
14,19,2008,10,135000.0,1500.0,0,0,4000.0,15,9642.857142857143,69.46299759551162,4800.0,0
27,82,2003,4,260000.0,1500.0,0,0,2100.0,20,13684.21052631579,69.46299759551162,4800.0,1
36,85,2017,10,114800.0,1600.0,0,1,14700.0,6,22960.0,69.46299759551162,5600.0,2
2,129,2012,9,240698.0,3000.0,0,1,8000.0,11,24069.8,69.46299759551162,15000.0,2
6,106,2009,4,208000.0,1200.0,4,0,2800.0,14,16000.0,69.46299759551162,3840.0,1
41,26,2007,11,235000.0,2000.0,0,0,5900.0,16,15666.666666666666,69.46299759551162,9600.0,1
1,15,2012,0,178260.0,2000.0,0,1,5500.0,11,17826.0,69.46299759551162,9600.0,1
33,80,2005,11,218000.0,1500.0,0,0,3500.0,18,12823.529411764706,69.46299759551162,4800.0,1
6,76,2008,11,280000.0,1500.0,0,0,3200.0,15,20000.0,69.46299759551162,4800.0,1
23,31,1995,10,390000.0,1800.0,4,0,2222.0,28,14444.444444444443,69.46299759551162,6300.0,1
27,95,2010,3,230000.0,1500.0,0,0,8500.0,13,19166.666666666668,69.46299759551162,4800.0,1
11,54,2005,11,242000.0,1200.0,4,0,3200.0,18,14235.29411764706,69.46299759551162,3840.0,1
35,64,2013,4,182000.0,1237.0,0,0,4600.0,10,20222.222222222223,69.46299759551162,3958.4,2
1,94,2007,9,200000.0,3000.0,0,1,8700.0,16,13333.333333333334,69.46299759551162,15000.0,1
33,115,2016,10,124000.0,1500.0,0,1,12499.0,7,20666.666666666668,69.46299759551162,4800.0,2
22,8,1991,10,123456.0,1700.0,0,0,830.0,32,3982.451612903226,69.46299759551162,5950.0,0
23,101,1983,10,290000.0,200.0,4,0,1000.0,40,7435.897435897436,69.46299759551162,600.0,0
23,48,2013,10,125000.0,2143.0,0,1,19900.0,10,13888.888888888889,69.46299759551162,10286.4,1
41,102,2005,3,245000.0,2000.0,4,0,4200.0,18,14411.764705882351,69.46299759551162,9600.0,1
33,62,2009,10,120000.0,1400.0,0,0,5500.0,14,9230.76923076923,69.46299759551162,4480.0,0
